id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
41174822,Spacious Room & Private Bathroom in Centre,107173083,Mireille,,Centrum-West,52.37067,4.87666,Private room,150,1,20,17-05-2020,3.7,4,12
41177153,Damsquare | Luxurious Studio | Amsterdam Central,322790149,René,,Centrum-West,52.37163,4.89354,Entire home/apt,299,2,0,,,2,0
41178657,Damsquare view | Private Apartment | Luxurious BIG,322790149,René,,Centrum-West,52.37237,4.89418,Entire home/apt,249,1,7,16-03-2020,1.3,2,51
41186099,Studio ideal for a working professional,127636832,Nirmal,,Bijlmer-Centrum,52.29572,4.95623,Entire home/apt,120,30,0,,,1,192
41186155,Spacious family house - high ceilings - lake view,114134751,Monique,,IJburg - Zeeburgereiland,52.35763,4.98704,Entire home/apt,225,2,0,,,1,8
41186307,"Master bedroom in luxurious, new, clean loft!",4271294,Jan-Douwe,,Oud-Noord,52.39677,4.90582,Private room,75,1,0,,,3,0
41186400,Lovely Cosy Studio in the heart of Amsterdam,6420008,Valentine,,De Baarsjes - Oud-West,52.36761,4.87197,Entire home/apt,150,2,0,,,1,0
41188028,Amazing Location in Amsterdam City Center,45659759,Suyun,,Centrum-Oost,52.36305,4.8817,Private room,150,2,13,18-03-2020,2.55,2,0
41188151,Appartment in Amsterdam old-south with rooftop!,23405657,Stephanie,,Zuid,52.34492,4.86682,Private room,115,3,0,,,1,0
41192564,RAI Convention center LUX condo,94021580,Aleksandar,,De Pijp - Rivierenbuurt,52.33763,4.89634,Entire home/apt,265,4,0,,,2,0
41194528,Trendy / cosy apartment in Pijp neighborhood.,102481603,Lily,,De Pijp - Rivierenbuurt,52.35558,4.89283,Entire home/apt,135,2,1,13-03-2020,0.33,1,359
41204503,"Cosy, spacious and childfriendly family home",281050591,Yonina,,Geuzenveld - Slotermeer,52.38323,4.83404,Entire home/apt,350,5,0,,,1,24
41204537,Experience the buzz of Amsterdam like a local!,268082245,Chris,,De Pijp - Rivierenbuurt,52.34964,4.89396,Entire home/apt,300,4,0,,,1,191
41205159,TOP LOCATION PRIVATE B&B mati,323302796,Matilde,,Oostelijk Havengebied - Indische Buurt,52.36323,4.93266,Private room,140,3,4,07-03-2020,1.01,1,32
41207441,Cosy apt. on a perfect location in The Pijp (AMS),323339136,Marnix,,De Pijp - Rivierenbuurt,52.35436,4.90003,Entire home/apt,109,6,6,06-03-2020,1.24,1,21
41207465,Formula 1 Dutch GP May 2020 beautiful apartment,84963704,Bianca,,Zuid,52.34544,4.86049,Entire home/apt,199,3,0,,,2,0
41212127,Loft Apartment at Leidse Square,40363852,Mehmet,,Centrum-Oost,52.36194,4.88573,Private room,290,2,2,15-03-2020,0.56,1,0
41222329,Cosy room at the heart of the central canal ring,95413163,Ed,,Centrum-West,52.37339,4.88189,Private room,75,1,0,,,2,61
41222933,Historic & lovely 2p home in the city center!,323540827,Marnel,,Zuid,52.3492,4.85925,Entire home/apt,149,2,1,20-03-2020,0.37,1,0
41225197,Private appartement near anne frank house& station,146766943,Rony,,Westerpark,52.37528,4.87399,Entire home/apt,120,5,1,01-06-2020,1,6,68
41225847,Lovely apartment in the heart of Amsterdam,99895690,Giordano,,Centrum-West,52.3711,4.87655,Private room,120,3,0,,,2,157
41226558,Cosy quiet place,142672615,Tony,,IJburg - Zeeburgereiland,52.37063,4.97034,Entire home/apt,70,1,0,,,2,0
41228964,Stylish Canal View Apartment in Amsterdam West,14874061,Jasper,,De Baarsjes - Oud-West,52.37323,4.86493,Entire home/apt,99,3,2,21-01-2020,0.41,31,0
41231131,Cosy apartment on Prinseneiland,271726836,Lidy,,Centrum-West,52.38675,4.88836,Entire home/apt,100,5,1,15-02-2020,0.26,1,0
41231650,Lovely apartment w/ a view in centre of Amsterdam,13147761,Etienne,,Centrum-Oost,52.36508,4.90556,Entire home/apt,300,2,1,16-02-2020,0.26,1,0
41231651,Modern apartment in the old centre of Amsterdam.,37729991,Milo,,De Baarsjes - Oud-West,52.36717,4.87627,Entire home/apt,85,20,0,,,4,365
41235042,B&B-ing: Double room in good location. Welcome!,75550005,Inge,,De Baarsjes - Oud-West,52.37044,4.85132,Private room,80,2,7,29-02-2020,1.62,1,67
41236056,Charming Canal House in Central Amsterdam,923801,Max,,Centrum-West,52.37215,4.8879,Entire home/apt,150,7,2,15-02-2020,0.48,1,31
41236334,Lovely flat in Prinseneiland,33432025,Corentin,,Centrum-West,52.38689,4.8869,Entire home/apt,125,2,0,,,1,0
41236669,Spacious 4p apartment in the center of Amsterdam,34773624,Julie,,Centrum-Oost,52.3622,4.90746,Entire home/apt,300,2,3,23-02-2020,0.63,1,10
41249386,Cosy and Modern Apartment on Nieuwe Prinsengracht,1464510,Wendy And Bram,,Centrum-Oost,52.36471,4.91001,Entire home/apt,160,7,4,26-05-2020,1.13,78,348
41250172,"Bright 2 Bedroom Apartment, Amsterdam City.",23671429,Steven,,Oud-Oost,52.35483,4.92648,Entire home/apt,225,4,1,15-02-2020,0.26,1,181
41254660,Spacious ground floor apt - GREAT LOCATION!,11645450,Nick,,De Pijp - Rivierenbuurt,52.34651,4.88821,Entire home/apt,350,3,1,13-02-2020,0.25,1,90
41256547,Penthouse in *VERY* Center w/ LARGE Roof Terrace!,86510109,Xavier,,Centrum-West,52.37577,4.89951,Entire home/apt,500,2,2,15-03-2020,0.55,1,355
41258369,Private Vacation Apartment #8 in ArtHotel by metro,323946609,Erwin,,Bijlmer-Centrum,52.30732,4.95478,Entire home/apt,100,5,3,18-05-2020,0.87,3,50
41259974,cozy apartment with garden in the city center,323963636,Vasilis,,De Baarsjes - Oud-West,52.3691,4.8656,Shared room,80,1,2,10-03-2020,0.38,1,13
41262561,Luxe Room Victoria,298508950,Victoria,,Buitenveldert - Zuidas,52.33625,4.88778,Private room,115,3,0,,,1,90
41262873,Cosy flat near Amsterdam center,28235515,Gokce,,Watergraafsmeer,52.35423,4.92891,Private room,70,1,1,06-01-2020,0.19,1,1
41268995,Apartment 15 min from City Center,244387377,Vanessa,,Bijlmer-Centrum,52.31604,4.94367,Entire home/apt,130,1,4,26-01-2020,0.81,2,0
41278359,"Modern Apartment, 3 bedrooms",8851707,Arthur,,Buitenveldert - Zuidas,52.32628,4.88203,Entire home/apt,90,3,0,,,3,62
41280941,"Comfortable private patio room, free car parking",13845497,Caroline,,IJburg - Zeeburgereiland,52.35558,4.99136,Private room,100,2,0,,,2,348
41282938,"Private new built, free parking and lovely cat!",305000483,Vanessa,,IJburg - Zeeburgereiland,52.37377,4.96863,Private room,130,2,2,23-02-2020,0.5,1,80
41283335,Lovely spacious waterfront home with garden!,59360155,Margriet En Rutger,,IJburg - Zeeburgereiland,52.35586,5.00181,Entire home/apt,375,4,0,,,1,186
41284919,Unique Canal View Apartment in Oud-West,17808959,Alan,,Westerpark,52.37389,4.86978,Entire home/apt,150,1,1,08-03-2020,0.32,1,0
41288907,Cosy designer home ideal for short Amsterdam visit,324307378,Pieter,,Zuid,52.34741,4.86871,Entire home/apt,340,4,0,,,1,0
41304305,Canal View Family Home with garden,52409420,Friedus,,De Baarsjes - Oud-West,52.36643,4.87525,Entire home/apt,497,2,0,,,1,62
41306004,Cute & cozy home with garden in the hip A/dam West,324519305,Chloe,,De Baarsjes - Oud-West,52.37102,4.85131,Entire home/apt,120,2,3,16-02-2020,0.7,1,0
41308840,Cosy Apartment in De Pijp,27307856,Amna,,De Pijp - Rivierenbuurt,52.35004,4.90262,Entire home/apt,270,3,0,,,1,89
41316581,Room for 2 people Amsterdam,152380671,Nimo,,Gaasperdam - Driemond,52.30018,4.99564,Private room,85,1,0,,,4,179
41317137,"Cosy, light apartment at the canal",24938440,Amber,,De Baarsjes - Oud-West,52.36342,4.85763,Entire home/apt,200,2,0,,,1,84
41317431,Luxurious apartment in the buzzing 'De Pijp',324631101,Nina,,De Pijp - Rivierenbuurt,52.35316,4.89227,Entire home/apt,100,2,6,02-03-2020,1.19,1,19
41319122,GREAT view,286310651,Relaxing,,Buitenveldert - Zuidas,52.32513,4.88585,Private room,70,2,1,15-02-2020,0.25,1,359
41329384,Family friendly apartment in nice & green area,3338337,Charlotte,,Watergraafsmeer,52.35297,4.94311,Entire home/apt,218,4,0,,,1,92
41333684,"Stylish, bright private loft with Rooftop Terrace",4443653,Ruben,,Oostelijk Havengebied - Indische Buurt,52.36281,4.93464,Entire home/apt,135,2,3,11-03-2020,0.84,1,5
41334285,"A spacious, light & cozy appartement In the pijp",17445122,Martha,,De Pijp - Rivierenbuurt,52.35509,4.89048,Entire home/apt,100,1,0,,,1,0
41334300,Ground Floor Apartment in the heart of Amsterdam,22318017,Bella,,De Baarsjes - Oud-West,52.36664,4.87682,Entire home/apt,280,2,3,08-03-2020,0.74,1,114
41336570,Premium Double Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Private room,1000,1,0,,,10,62
41339519,Bed in 6 POD Dorm Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Shared room,1000,1,1,17-02-2020,0.26,10,65
41344247,Luxurious appartement with garden in Amsterdam,79198875,Lieke,,Bos en Lommer,52.37507,4.86055,Entire home/apt,175,1,1,08-03-2020,0.32,1,173
41345471,An artistic jungle in the heart of the city,170022580,Irinna,,Centrum-West,52.37453,4.89382,Entire home/apt,105,1,3,15-03-2020,0.61,1,0
41345920,Bright Apartment in the heart of Amsterdam,12881910,Alex,,De Baarsjes - Oud-West,52.36747,4.8759,Entire home/apt,260,2,0,,,2,90
41351531,The red room,102280192,Alessandro,,Centrum-West,52.37572,4.89821,Private room,75,1,0,,,1,88
41356746,Angelsroom (privatroom),323548684,Angel,,Gaasperdam - Driemond,52.30464,5.01098,Private room,95,2,0,,,2,363
41359398,Jordaan,166360509,Monaim,,Centrum-West,52.37627,4.8897,Private room,248,1,0,,,1,179
41359738,Spacious Bedroom in city villa with Free Car Park,8492620,Chetan,,De Aker - Nieuw Sloten,52.34794,4.8138,Private room,75,2,1,17-02-2020,0.26,2,70
41360584,Luxury loft in Amsterdam,325160564,Conrad,,Slotervaart,52.35684,4.84644,Entire home/apt,430,1,0,,,1,364
41362721,Room for You,325192623,Constantin,,Geuzenveld - Slotermeer,52.3807,4.82022,Private room,100,4,0,,,1,0
41363443,"Leidse Square Suite 60m2, two bedrooms",51833998,Willemijjn,,Centrum-Oost,52.365,4.88214,Entire home/apt,300,1,1,05-03-2020,0.31,1,224
41364761,Rick Private Studio Best Location,325213924,Dario,,Centrum-West,52.37534,4.89398,Private room,140,2,1,29-02-2020,0.29,15,34
41365653,Central Hotspot apartment Amsterdam,89273051,Martin&Tina,,De Baarsjes - Oud-West,52.36907,4.87457,Entire home/apt,212,1,0,,,8,254
41366236,Rick Holiday Hot Spot with Balcony,325213924,Dario,,Centrum-West,52.37633,4.89383,Private room,150,2,19,04-06-2020,4.07,15,33
41367490,Spacious chique cosy warm apartment near to RAI,325223424,Dallas,,De Pijp - Rivierenbuurt,52.34785,4.90263,Entire home/apt,250,1,5,09-03-2020,0.99,1,362
41368383,Dase  2 bedroomTop location,325213924,Dario,,Centrum-West,52.3763,4.89251,Private room,220,2,2,01-03-2020,0.5,15,38
41368694,Amazing private studio with private shower,325213924,Dario,,Centrum-West,52.37687,4.89667,Private room,140,1,0,,,15,37
41372790,Cosy Room Available in Amsterdam South East,72687956,Vivian,,Bijlmer-Oost,52.32078,4.98877,Private room,39,2,3,16-03-2020,0.78,1,170
41389444,Luxurious Canal House in peaceful East-Amsterdam,5889663,Tim,,Watergraafsmeer,52.35223,4.92335,Entire home/apt,200,4,2,28-02-2020,0.53,1,0
41389614,"Hip apartment Old West, perfect for 2+Roofterrace!",54996385,Michiel,,De Baarsjes - Oud-West,52.37019,4.85949,Entire home/apt,240,2,0,,,1,7
41389826,Private Room and Bathroom in Central Amsterdam ,26937009,Tina,,Centrum-West,52.37881,4.88467,Private room,200,1,4,08-03-2020,1.05,1,157
41389921,Floating villa on treasure location centre A'dam,273725276,Sybrig,,Oud-Noord,52.3808,4.90573,Entire home/apt,700,1,1,13-02-2020,0.25,1,54
41393062,Spacious room 22m2 in nice apartment in Amsterdam,19728342,Rianne,,Slotervaart,52.35591,4.84598,Private room,65,1,0,,,2,161
41394232,Bright and airy apartment,6966482,Miles,,Gaasperdam - Driemond,52.29969,4.97686,Entire home/apt,65,1,4,15-03-2020,1.14,1,110
41394810,Alex Private room with private shower and toilet,325213924,Dario,,Centrum-West,52.3763,4.89453,Private room,150,1,0,,,15,1
41396986,Alex Room with Terrace,325213924,Dario,,Centrum-West,52.37645,4.89255,Private room,150,1,3,27-02-2020,0.64,15,37
41398500,Cozy apartment in the heart of the Pijp district,322782334,Lous,,De Pijp - Rivierenbuurt,52.35034,4.90074,Entire home/apt,95,2,1,26-01-2020,0.22,1,4
41398653,"Cosy, Classic, Canal View Apartment",126643561,Juliette,,Centrum-West,52.3776,4.88405,Entire home/apt,150,2,0,,,1,0
41400369,Cozy studio in the eastern part of the city centre,325616487,Ismo,,Centrum-Oost,52.36145,4.90763,Entire home/apt,250,10,0,,,1,0
41401035,Beautiful appartment next to Vondelpark,3050361,Isabelle,,De Baarsjes - Oud-West,52.35944,4.8579,Entire home/apt,240,2,1,22-01-2020,0.21,2,40
41401411,private room near center,146766943,Rony,,Westerpark,52.37716,4.87564,Private room,80,1,1,26-01-2020,0.22,6,21
41401487,private appartement amsterdam near annefrank house,146766943,Rony,,Westerpark,52.37776,4.87371,Entire home/apt,70,5,4,23-02-2020,0.92,6,76
41401852,Cosy appartement in trendy Baarsjes,44947225,Murielle En Mathijs,,De Baarsjes - Oud-West,52.37443,4.85869,Entire home/apt,75,1,13,22-05-2020,2.81,2,0
41429821,Lovely Appartment Amsterdam West,154354084,Nelleke,,De Baarsjes - Oud-West,52.36131,4.85138,Private room,90,2,4,16-03-2020,0.89,1,1
41430701,Charming cottage-house in Amsterdam,325945246,Bradley,,De Baarsjes - Oud-West,52.36646,4.86443,Entire home/apt,220,2,0,,,1,90
41431083,"Unique nest, wonderful canal",97595019,Felipe,,Centrum-Oost,52.36471,4.89257,Entire home/apt,350,2,0,,,1,180
41432344,Light and Spacious apartment in Oud-west,110469562,Jorus,,De Baarsjes - Oud-West,52.37028,4.87122,Entire home/apt,199,30,0,,,2,160
41442089,"Amsterdam studio 20 minutes from City
centre",326110520,Gerda,,Osdorp,52.35426,4.78942,Private room,60,2,3,09-03-2020,0.73,1,168
41448877,Extremely unique stay at authentic ship Amsterdam,140199696,Douwe,,Oostelijk Havengebied - Indische Buurt,52.37646,4.93971,Private room,72,2,1,26-04-2020,0.65,2,61
41449864,Romantic & Luxurious palace with a Magical Garden,6418831,Caroline,,De Pijp - Rivierenbuurt,52.34279,4.9055,Entire home/apt,135,2,4,21-03-2020,1.13,1,0
41452144,Ruime lichte familiewoning Centrum West met tuin,60976334,Jos,,Westerpark,52.39123,4.87754,Entire home/apt,225,3,0,,,1,133
41466832,Familyhome near citycenter,324540313,Korien,,IJburg - Zeeburgereiland,52.35998,4.979,Entire home/apt,150,3,0,,,1,29
41468333,Private room in authentic Amsterdam area (RAI),312059019,Luke,,De Pijp - Rivierenbuurt,52.34146,4.89893,Private room,59,2,2,08-02-2020,0.43,1,0
41468606,New Floating House Villa,326403956,J,,Zuid,52.33983,4.85014,Entire home/apt,200,4,0,,,1,161
41474085,Acogedora habitación,240000305,Adryy,,Slotervaart,52.35483,4.84,Private room,60,2,7,15-03-2020,1.79,1,17
41478413,Private cosy room - 15 mins walk to the centre,326502829,Chandan,,Oud-Oost,52.35198,4.91555,Private room,75,1,1,24-02-2020,0.28,2,180
41489970,Grand room with ensuite jacuzzi,297319729,Olivier,,Centrum-Oost,52.36484,4.88157,Private room,119,5,1,16-02-2020,0.26,2,85
41490599,Cozy house next to NDSM,382064,Martin,,Noord-West,52.40876,4.90129,Entire home/apt,160,4,0,,,2,69
41490838,Amsterdam Charm,326625725,Anne&Pedja,,Centrum-Oost,52.37223,4.9079,Private room,135,1,0,,,1,356
41493271,Charming Amsterdam Home w/ Roof Terrace,36635436,Michelle,,De Baarsjes - Oud-West,52.36872,4.86274,Entire home/apt,250,3,0,,,1,0
41499621,Perfect city trip room in Centre Amsterdam,326732457,Patrick,,Centrum-Oost,52.36927,4.89847,Private room,75,1,3,11-03-2020,0.76,3,0
41501560,Prachtige woning uitzicht op IJmeer & vuurtoren,167308879,Christel,,IJburg - Zeeburgereiland,52.35906,4.99446,Entire home/apt,250,4,0,,,1,0
41502356,Great stay for two in vibrant area close to centre,8275241,Viola,,De Baarsjes - Oud-West,52.3663,4.86487,Entire home/apt,225,1,0,,,1,36
41502958,Modern and big villa nearby city centre Amsterdam,326655380,Jur,,IJburg - Zeeburgereiland,52.36425,4.98765,Entire home/apt,100,4,1,22-02-2020,0.27,1,16
41504215,Comfy room & flat in top location,325673930,Andre & Raquel,,Slotervaart,52.3602,4.84241,Private room,85,2,3,08-03-2020,0.73,1,39
41514444,"Comfortable, convenient family flat near De Hallen",38625745,Valerie,,De Baarsjes - Oud-West,52.36892,4.86575,Entire home/apt,250,1,0,,,2,23
41514807,"super central btw CS/Dam, own bathroom, cosy room",147258764,Eva,,Centrum-West,52.37548,4.89532,Private room,200,2,3,26-02-2020,0.78,1,179
41515131,Super Unique Stay At Authentic Ship Amsterdam,140199696,Douwe,,Oostelijk Havengebied - Indische Buurt,52.37675,4.94065,Private room,72,2,0,,,2,70
41516930,Luxurious garden apartment-Close to SAIL/Sleeps 4,327000960,Steven En Linda,,Oud-Oost,52.35402,4.91991,Entire home/apt,175,3,1,24-02-2020,0.28,1,6
41518696,Ground floor with big sunny garden!,12468549,Arno,,De Baarsjes - Oud-West,52.3735,4.8623,Entire home/apt,200,4,0,,,1,0
41519553,Cosey&warm app. for rent - the Pijp (albert cuyp),34057588,Jesper,,De Pijp - Rivierenbuurt,52.35547,4.89455,Entire home/apt,100,14,1,29-02-2020,0.29,1,160
41522652,The Blom,302940677,Tessa,,Centrum-West,52.3742,4.8793,Private room,225,2,4,09-02-2020,0.83,3,270
41525474,"Light, bright and quiet apartment close to Pijp",78882048,Nathalie,,De Pijp - Rivierenbuurt,52.34123,4.90284,Entire home/apt,85,3,1,08-02-2020,0.24,1,16
41526891,Spacious apartment near centre,38822534,Jori,,Watergraafsmeer,52.33931,4.92091,Entire home/apt,300,10,0,,,1,0
41527668,Java Studio,300888539,Cosimo,,Oostelijk Havengebied - Indische Buurt,52.36432,4.93235,Entire home/apt,85,1,2,01-03-2020,0.42,15,252
41529465,Spacious family apartment in Old South,35022522,Bas,,Zuid,52.34911,4.86996,Entire home/apt,350,3,1,20-02-2020,0.27,1,0
41533359,Nice cosy appartment in the centre of De Pijp,60465357,Claudia,,De Pijp - Rivierenbuurt,52.35229,4.89594,Entire home/apt,150,5,0,,,2,0
41547726,Great place to relax and enjoy Amsterdam!,37886421,Sem,,De Baarsjes - Oud-West,52.37107,4.87353,Entire home/apt,129,6,1,23-03-2020,0.38,1,0
41547791,Cosy ground floor apt - 15 mins walk to the centre,326502829,Chandan,,Oud-Oost,52.35364,4.91591,Entire home/apt,275,1,0,,,2,180
41547957,CENTRAL AMSTERDAM PRIVATE ROOM IDEAL FOR COUPLES,19615796,Christie,,Centrum-West,52.37309,4.87886,Private room,100,1,0,,,1,0
41548225,Amazing Jordaan Mansion,7594884,"Ruben, Sarah & Lindy",,Centrum-West,52.37995,4.88549,Entire home/apt,250,7,0,,,38,128
41551571,Charming apartment at houseboat NieuwMarkt Area,12951957,Cees En Annemijn,,Centrum-Oost,52.37044,4.90499,Entire home/apt,104,3,2,14-03-2020,0.5,1,174
41552404,"Lovely modern apartment - City Center, Jordaan",327339694,Marijke,,Centrum-West,52.37785,4.88573,Entire home/apt,190,2,0,,,1,54
41576544,"+ 200m2 family house, 15 minutes from city center",27707139,Rens,,Oud-Oost,52.35807,4.93447,Entire home/apt,290,3,0,,,1,166
41578564,"NEW! Modern, bright and cosy. Your home from home.",1884117,Dan,,De Pijp - Rivierenbuurt,52.3529,4.89463,Entire home/apt,110,2,4,16-02-2020,0.85,1,0
41580810,Kassimou's Place B&B,327690039,Kassimou,,Centrum-Oost,52.37336,4.90255,Private room,396,1,1,22-02-2020,0.27,1,0
41582083,Amsterdam Java Private apartment 1,325213924,Dario,,Oostelijk Havengebied - Indische Buurt,52.36447,4.93368,Entire home/apt,154,1,4,12-03-2020,1.11,15,167
41584048,"*NEW*APARTMENT 150M2, ROOFTOP , FREE PARKING",5687903,Marja,,IJburg - Zeeburgereiland,52.37415,4.96707,Entire home/apt,295,3,0,,,1,122
41592429,Elegant Room with Private Balcony in Amsterdam,327840596,Bena,,De Pijp - Rivierenbuurt,52.34359,4.90138,Private room,60,1,2,14-03-2020,0.65,2,96
41593048,Charming room in central Amsterdam,327840596,Bena,,De Pijp - Rivierenbuurt,52.3446,4.90158,Private room,60,2,2,12-03-2020,0.56,2,89
41603246,Stylish Ground Floor Family House 140m2 + garden,15525948,Nina,,Oud-Oost,52.35758,4.90643,Entire home/apt,250,2,2,16-02-2020,0.5,1,21
41603564,SWEETS hotel Willemsbrug,203731852,SWEETS Hotel,,Westerpark,52.38512,4.88201,Entire home/apt,555,1,1,27-02-2020,0.29,19,327
41605598,Private renovated apartment centre Amsterdam,328040320,Folkert,,Centrum-Oost,52.36089,4.89472,Private room,165,3,0,,,1,31
41610872,Central Station Spui 1,325213924,Dario,,Centrum-West,52.37683,4.89358,Private room,130,1,16,16-05-2020,3.56,15,37
41611658,Central Spui 2,325213924,Dario,,Centrum-West,52.37697,4.89341,Private room,120,1,1,16-03-2020,0.34,15,43
41614055,Charming 1920's village house in Amsterdam,13436910,Eva,,Noord-West,52.41345,4.88468,Entire home/apt,150,4,0,,,1,158
41614333,Spacious Flat on the Damsquare!,328114535,Daria,,Centrum-West,52.37558,4.89379,Entire home/apt,250,1,2,26-02-2020,0.53,1,0
41614518,private room center amsterdam! balcony,146766943,Rony,,Westerpark,52.37602,4.87381,Private room,60,1,0,,,6,52
41629703,"Gemeubileerde kamer met bedbank, tv en keuken.",89664642,Hanny,,Gaasperdam - Driemond,52.29991,4.99951,Private room,50,1,0,,,2,173
41636925,Design family home & garden close to city center,10426536,Michiel,,Geuzenveld - Slotermeer,52.3834,4.83122,Entire home/apt,175,4,0,,,1,48
41641711,Sunny Houseboat!,328503470,Okkie,,Westerpark,52.38901,4.8876,Entire home/apt,250,2,0,,,1,55
41657500,Private Pep Apartment,325213924,Dario,,Centrum-West,52.37687,4.89607,Entire home/apt,200,1,16,04-06-2020,3.53,15,22
41657692,"Bohemian, cosy light appartment Amsterdam west",328701782,Roelofje,,Bos en Lommer,52.37667,4.84765,Entire home/apt,65,1,1,27-01-2020,0.22,1,87
41660982,Luxurious ground floor apartment with terrace,103204148,Maarten,,Oud-Oost,52.35098,4.91432,Entire home/apt,175,7,2,14-03-2020,0.57,1,57
41662566,Luxury apartment at the Keizersgracht ( canal),1954555,Floris,,Centrum-West,52.37192,4.88591,Entire home/apt,350,2,0,,,1,339
41663012,Vrijstaande familiewoning Amsterdam Noord,328756115,Marlies,,Noord-West,52.41644,4.90097,Entire home/apt,200,5,0,,,1,30
41665488,Cozy Canal-Side Jordaan Apartment With a View,185925058,Chase,,Centrum-West,52.37543,4.88315,Entire home/apt,285,2,1,18-03-2020,0.35,1,47
41675018,Perfectly located family house in Amsterdam!,34845430,Bregje,,De Pijp - Rivierenbuurt,52.34619,4.89677,Entire home/apt,120,2,2,21-02-2020,0.52,1,160
41675390,Waterfront Apartment in Quiet/Local Neighborhood,22219085,Brent,,Zuid,52.35316,4.84726,Entire home/apt,250,2,0,,,1,0
41678717,Nice apartment Amsterdam near Olympic stadion,22686887,Ad,,Zuid,52.34461,4.85734,Entire home/apt,149,5,0,,,1,47
41679007,Spacious apartment in popular area + roof terrace,5563702,Vince,,De Pijp - Rivierenbuurt,52.34981,4.89066,Entire home/apt,180,2,0,,,1,180
41680836,Bed&Bloom 99,302940677,Tessa,,Centrum-West,52.37317,4.8805,Private room,450,1,5,11-03-2020,1.12,3,258
41681293,Private Canal Apartment with patio in city centre,41837122,Janine,,Centrum-West,52.37525,4.8906,Entire home/apt,290,3,0,,,1,5
41682609,"Swim in front of designloft, centre, incl 2 bikes.",5605819,Roanne,,Oostelijk Havengebied - Indische Buurt,52.37088,4.94248,Entire home/apt,110,2,1,26-04-2020,0.65,1,161
41682863,Ideal city trip room Centre Amsterdam,326732457,Patrick,,Centrum-Oost,52.36885,4.89811,Private room,75,1,12,09-05-2020,2.63,3,0
41684150,AMSTERDAM Beautiful stay,2044534,Veronica,,Centrum-Oost,52.36914,4.90665,Entire home/apt,450,3,0,,,1,88
41684368,Ibiza style villa in Amsterdam City at waterfront,55897754,Pieter,,Buitenveldert - Zuidas,52.32208,4.87438,Entire home/apt,450,3,0,,,1,2
41685816,"Cosy 2-p. studio, near Westerpark & city centre",8129797,Linde,,Westerpark,52.39345,4.87741,Entire home/apt,75,2,5,20-03-2020,1.09,1,0
41687486,Very close to all Amsterdam Highlights!,44155351,Justus,,De Pijp - Rivierenbuurt,52.35593,4.89387,Private room,110,1,1,14-02-2020,0.25,1,180
41688975,Great flat Amsterdam,329088273,Rodrigo,,Buitenveldert - Zuidas,52.32616,4.87727,Entire home/apt,100,1,5,15-03-2020,1.21,1,364
41697421,"Mooie, centraal gelegen, benedenwoning met tuin",7419197,Marieke,,De Pijp - Rivierenbuurt,52.34343,4.90651,Entire home/apt,180,6,0,,,1,155
41698694,Nice caravan with separate shower and toilet.,329226298,Eduard,,IJburg - Zeeburgereiland,52.3693,4.9606,Private room,85,2,1,04-02-2020,0.23,1,140
41700108,Spiegelgracht,329238536,Jessy,,Centrum-Oost,52.36133,4.88674,Private room,125,1,0,,,1,364
41704191,Appartement in Amsterdam,47714642,Quirine,,De Pijp - Rivierenbuurt,52.34734,4.90482,Entire home/apt,98,5,1,22-01-2020,0.22,1,0
41704232,Super Central Adri Private small room,325213924,Dario,,Centrum-West,52.37528,4.89312,Private room,140,1,4,01-03-2020,1.03,15,34
41704349,Gentiana apartment Amsterdam,89273051,Martin&Tina,,Oud-Noord,52.38987,4.91316,Entire home/apt,231,1,1,23-02-2020,0.28,8,199
41704586,Central station Adry Big room,325213924,Dario,,Centrum-West,52.37621,4.89375,Private room,160,1,7,04-03-2020,1.74,15,34
41705657,Hip house with Rooftop and Courtyard,6874113,Ciprian,,Oostelijk Havengebied - Indische Buurt,52.37423,4.94037,Entire home/apt,120,4,2,15-02-2020,0.48,1,0
41707482,Beautiful and spacious apartment with roof terrace,28383421,Natalie,,Zuid,52.35231,4.84678,Entire home/apt,200,3,0,,,1,0
41709087,Bed in 10 POD Dorm Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Shared room,1000,1,1,02-02-2020,0.23,10,65
41709163,Bed in 5 Bed Dorm Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Shared room,1000,1,0,,,10,62
41710225,Standard Double Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Private room,1000,1,1,23-02-2020,0.28,10,62
41710302,Private Single Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Private room,1000,1,0,,,10,62
41711535,Unique and cosy Amsterdam West apartment,53739565,Yasmin,,De Baarsjes - Oud-West,52.37098,4.85587,Entire home/apt,82,1,2,16-03-2020,0.65,1,84
41712025,"Lovely family apartment, Central Westerpark",16653090,Emilie,,Westerpark,52.38876,4.88079,Entire home/apt,400,30,0,,,1,127
41713948,Cosy private apartment Amsterdam,329350000,Anna,,Oostelijk Havengebied - Indische Buurt,52.361,4.9394,Entire home/apt,149,2,0,,,1,15
